26.6863,0.726497
26.4004,0.894542
26.318,1.25089
26.6897,1.27787
26.7282,1.36233
26.4813,1.40479
26.7047,1.6077
26.4094,1.7064
26.4588,2.05438
26.4129,1.83731
26.325,1.69169
26.2025,1.58084
26.0821,1.26209
25.6401,1.2972
25.4574,1.22361
25.3765,1.22743
25.2576,1.55556
25.2431,1.67747
25.4566,1.54774
25.5971,1.697
25.6638,1.85506
25.8406,1.82331
26.0884,1.88736
25.9473,1.6844
25.7211,1.687
25.5549,1.658
25.6864,1.76243
25.4141,1.81196
25.5214,1.67551
25.32,1.60611
25.3661,1.31672
25.75,1.25919
25.8626,1.4147
25.8519,1.13397
25.5726,1.06377
25.462,1.06107
58
27.4236,-11.9725
27.1207,-11.9096
26.8187,-11.8473
26.7709,-12.0248
26.7234,-12.201
26.6762,-12.3758
26.6292,-12.5493
26.5825,-12.7215
26.5361,-12.8924
