-23.2429,-1.15944
-22.0725,-1.44999
-23.6379,-0.18911
-22.8191,0.788705
-22.3144,-0.547709
-22.5175,1.03752
-22.6546,0.541881
-22.1475,0.161942
-21.0427,-0.973373
-21.9186,-0.964813
-22.2847,-2.19097
-22.188,-1.23392
-23.246,-2.08763
-22.6082,-1.9472
-22.6047,-0.946866
-23.8323,-2.6383
-22.6229,-3.32596
-22.6163,-1.20238
-23.4634,-2.77276
-22.7622,-3.27785
-23.2784,-1.1555
-23.5686,-3.74129
-23.4431,-2.50151
-22.2901,-3.31044
-23.4533,-1.33412
-23.6715,-1.38683
-23.7072,-1.94457
-24.2221,-1.9592
-24.0799,-2.88353
-24.4418,-3.06049
-24.3639,-3.65959
-24.1168,-4.88448
-24.2024,-3.78156
-23.9917,-3.21006
-23.2426,-6.0348
-23.1974,-5.02551
-24.3016,-6.72678
-23.0886,-5.95292
-23.4502,-4.69933
-23.5586,-4.59151
-24.9892,-4.18674
-25.14,-5.03248
-25.8139,-3.63446
-24.3239,-3.78202
-24.703,-4.42437
-24.6448,-3.82746
-24.5689,-2.82329
-25.2045,-3.12191
-26.9169,-1.94018
-26.4308,-1.71382
-26.1865,-1.57259
-24.7008,-2.94409
-25.5817,-2.55799
-24.5937,-2.30506
-24.6531,-2.45538
-25.0818,-1.43994
-24.3832,-2.5631
-26.3637,-1.88835
-26.2416,-1.85568
-25.4827,-2.18983
-26.9267,-2.71786
-25.5098,-1.82783
-25.4789,-2.1751
-26.7642,-2.11506
-26.6006,-1.27786
-25.6208,-1.35691
-26.8198,-2.35284
-24.8694,-1.09113
-25.8532,-0.981021
-24.7333,-0.183551
-24.2581,-0.113971
-24.6774,-1.35363
-25.221,-0.960782
-24.081,-0.793407
-24.175,-1.47704
-25.2461,-0.591833
-24.8779,0.0427674
-25.6052,0.344663
-26.1797,0.732638
-25.9417,-0.0558824
-26.3639,-0.434649
-26.5621,-0.588227
-26.8116,-0.390016
-26.4876,-0.209095
-25.8517,0.587454
-26.0734,0.98675
-26.9189,0.353573
-25.8961,0.753755
-26.9372,1.86027
-27.027,1.7681
-27.5007,1.48385
-26.4071,0.788204
-27.0925,1.67866
-27.5409,-0.169009
-28.4377,1.84276
-26.9729,0.985531
-27.3323,1.14974
-27.2078,1.6609
-27.8709,0.996755
-28.1385,0.294764
-27.658,1.64462
-28.5113,0.867927
-28.09,-0.0173306
-27.4664,0.908747
-29.2058,0.255486
-28.3887,0.53477
-27.3803,-0.157358
-28.1882,-0.728549
-27.7273,-0.537132
-28.5462,0.521817
-29.1466,-0.36252
-27.8445,-1.34707
-27.6306,-0.0484197
-27.896,-1.47175
-27.7923,-0.103141
-27.4194,1.06399
-26.583,-0.188434
-26.017,-0.225724
-25.865,-0.553566
-26.1113,-0.350214
-26.3467,-0.582196
-25.8555,-1.44985
-25.5806,-2.18777
-26.2571,-1.48546
-25.7315,-1.30757
-25.9283,-1.93342
-25.7823,-2.34483
-25.1237,-1.43025
-27.4482,-1.66743
-26.6832,-1.80611
-26.2286,-1.79686
-26.4984,-2.69493
-26.3678,-1.7047
-25.83,-2.08879
-26.3449,-3.42751
-26.1948,-2.18241
-27.0917,-3.02388
-26.6541,-2.84699
-27.4278,-1.86757
-25.9978,-2.93885
-26.2733,-3.28235
-26.3415,-1.25509
-25.9055,-1.18333
-25.9871,-1.40939
-26.5066,-1.95767
-24.8656,-1.69573
-25.8628,-1.16903
-25.0381,-0.179284
-26.0121,-1.18584
-26.0583,-2.02534
-26.1367,-2.74114
-25.5293,-1.36228
-24.8369,-0.451666
-23.3264,-2.12782
-24.0624,-0.983189
-22.9723,-1.70717
-23.902,-1.17269
-23.6418,-1.24452
-24.2058,-1.36172
-23.8811,-1.28496
-24.1267,-1.13416
-22.8833,-0.91513
-22.9609,-1.09403
-23.1195,-1.03114
-22.2152,-0.839475
-23.4401,-2.16317
-22.4858,-3.11999
-23.4396,-3.47398
-22.3122,-1.74445
-22.0667,-1.88418
-21.2769,-1.58066
-23.3543,-3.27469
-22.2673,-1.28081
-22.4348,-1.61204
-22.755,-1.36523
-22.2803,-1.44124
-22.7476,-1.50725
-22.7318,-0.703523
-22.2833,-1.37372
-21.9614,-1.46981
-22.8965,-1.08094
-22.0771,-1.0063
-23.494,-1.4668
-23.3536,-1.49041
-22.9631,-2.06966
-23.6825,-1.92724
-23.776,-1.64451
-23.4911,-0.720526
-23.2101,-0.481411
-22.8476,-0.700714
-23.5623,0.867315
-22.5186,-0.0108655
-23.9754,-0.211501
-23.0181,0.797824
-23.2739,0.460589
-23.5024,-0.269132
-23.896,0.243664
-23.1228,1.96843
-24.1033,1.27535
-23.6286,-0.534852
-24.344,0.541702
-24.4351,0.205963
-25.2291,0.149977
-24.5368,-0.218799
-24.1003,-0.320693
-24.2884,0.101302
-24.5935,-1.24149
-24.0717,0.257579
-24.5386,-0.418062
-24.797,-1.23407
-25.5863,-0.269809
-24.8058,-0.711638
-25.1837,-1.83284
-25.1307,-0.614699
-24.7552,-0.548148
-25.5215,-0.465762
-24.8185,-1.15596
-25.6012,-1.85883
-25.3201,-0.952159
-24.9172,-0.490628
-25.2069,-1.09746
-25.0075,-1.265
-25.4825,0.551992
-25.0986,-0.0904483
-24.8677,0.545632
-26.8422,-0.837607
-25.9509,-0.528712
-25.135,-1.00816
-25.9263,-0.457308
-25.6618,-0.747909
-25.1256,-0.748738
-25.6689,-0.627864
-25.9085,-1.04433
-26.0918,-0.3659
-25.9441,-0.990871
-26.0714,-0.00414871
-26.5691,0.245185
-25.2588,-0.066668
-25.8981,-0.969509
-26.0593,-0.709909
-25.7129,-1.72554
-25.1108,-1.47504
-24.8612,-1.80812
-24.9781,-1.27592
-24.7592,-1.49878
-25.3274,-1.97215
-25.1638,-1.18007
-25.0727,-1.50661
-25.4413,-0.70615
-25.579,-0.408069
-25.4561,-0.847819
-25.1425,-0.357638
-25.5653,-1.09475
-25.7724,-0.65076
-25.8554,0.09442
-25.8068,1.07382
-26.6529,0.268244
-26.1962,0.288182
-26.4144,0.173189
-26.1074,0.969104
-25.9994,-0.225886
-27.4125,1.23425
-25.7079,1.17933
-26.4306,0.649611
-26.7049,-0.151421
-27.0031,-0.330551
-26.4693,0.205369
-26.0769,-0.987815
-26.4086,-0.829454
-25.6293,-1.31659
-26.1133,-1.30539
-26.1562,-1.49545
-25.8995,-1.55709
-25.2095,-1.42989
-25.5711,-1.22627
-25.459,-1.76065
-25.6932,-1.74954
-25.2946,-1.43896
-25.2873,-1.95143
-24.7234,-1.50746
-25.1922,-1.82053
-26.1325,-1.98063
-25.0391,-0.868885
-25.1174,-1.18179
-25.6118,-1.26164
-25.8665,-0.562774
-24.9711,-0.182795
-25.6677,-0.840724
-25.2958,-1.06204
-25.3983,-1.0199
-25.4564,-0.887628
-25.7633,-0.849237
-26.052,-0.056348
-26.4577,-0.874039
-26.1901,-1.14257
-25.4487,-0.543382
-25.8194,-0.755306
-25.4506,-0.660934
-25.856,-0.414868
-25.0201,-0.0193635
-25.2879,-0.724392
-25.7038,-0.750999
-25.5838,-0.421336
-25.2406,-0.069
-25.9084,0.0167277
-25.6615,-0.251897
-25.2325,0.35356
-26.1468,-0.679858
-26.2005,-0.574506
-26.1183,-1.07849
-26.2951,-0.744018
-26.7675,-0.187591
-26.1526,-0.281285
-26.1267,-0.608057
-26.5201,-0.91125
-26.2767,-1.15358
-26.7944,-0.123006
-26.8143,-0.930594
-26.1136,-1.06466
-26.2348,-1.6104
-27.0625,-1.30736
-26.7671,-1.4496
-26.2337,-1.45008
-26.9289,-1.81418
-26.1131,-1.80862
-26.5081,-2.40711
-26.3665,-1.62345
-26.2364,-1.54906
-26.0789,-1.47286
-25.9606,-0.945146
-25.1952,-1.33482
-25.2722,-1.15218
-25.293,-1.23362
-25.136,-1.88729
-25.2259,-1.80281
-25.6685,-1.42074
-25.736,-1.84981
-25.729,-2.01694
-26.0166,-1.79498
-26.336,-1.95512
-25.8047,-1.4843
-25.4926,-1.69282
-25.3864,-1.63205
-25.8166,-1.8704
-25.1389,-1.86493
-25.6269,-1.54195
-25.1157,-1.53957
-25.4101,-1.02926
-26.1333,-1.20383
-25.9742,-1.57313
-25.8399,-0.8548
-25.2908,-0.995379
-25.3491,-1.06029
-25.8111,-0.343541
